Sent_ID,Word_ID,Word,frequency,length,surprisal,role
201,1,achieved,4.49,8,17.078353278654486,content
201,2,national,5.51,8,16.982696528244592,content
201,3,fame,4.34,4,14.57370114107906,content
201,4,as,6.77,2,16.92148033556588,function
201,5,a,7.36,1,18.31278145693221,function
201,6,hero,4.68,4,16.51064542746239,content
201,7,of,7.4,2,16.92942593403574,function
201,8,the,7.73,3,16.6839640395571,function
201,9,American,5.49,8,16.38430284455495,content
201,10,Civil,4.93,5,16.47092293855791,content
201,11,War,5.46,3,15.938909054656483,content
201,12,in,7.27,2,16.62882364996807,function
201,13,which,6.3,5,15.852652188012145,function
201,14,he,6.69,2,15.218307250986141,function
201,15,commanded,3.77,9,15.049044677729379,content
201,16,Union,5.08,5,16.573735543104902,content
201,17,forces,4.98,6,16.375517970748877,content
201,18,as,6.77,2,15.850688834069896,function
201,19,a,7.36,1,17.555815641563438,function
201,20,general,5.47,7,19.23493867224652,content
201,21,and,7.41,3,16.15283070682809,function
201,22,as,6.77,2,16.50567031333823,function
201,23,generalinchief,0.0,14,61.096399195148976,content
201,24,1864,3.45,4,15.277516062163983,content
201,25,1869,3.49,4,31.05239081614993,content
202,0,john,5.38,4,15.528019112104715,content
202,1,Fitzgerald,3.64,10,14.701178809482194,content
202,2,Kennedy,4.28,7,18.527836818738308,content
202,3,May,5.98,3,15.34361105868237,content
202,4,29,5.08,2,14.124478329441782,content
202,5,1917,3.87,4,15.643247488182796,content
202,6,November,5.1,8,15.240439354360374,content
202,7,22,5.08,2,13.704232530683077,content
202,8,1963,4.25,4,14.85993943414667,content
202,9,often,5.41,5,15.42335047078961,content
202,10,referred,4.61,8,15.503470996451162,content
202,11,to,7.43,2,17.837479196118096,function
202,12,as,6.77,2,16.211717566483518,function
202,13,Jack,4.82,4,17.777640240507495,content
202,14,Kennedy,4.28,7,18.197086663904987,content
202,15,or,6.54,2,17.17581928655146,function
202,16,JFK,3.44,3,28.90843720429847,content
202,17,was,6.82,3,14.590510037443787,function
202,18,the,7.73,3,16.265761394690646,function
202,19,35th,3.5,4,16.6628156769458,content
202,20,President,5.45,9,14.936495103421136,content
202,21,of,7.4,2,15.296131464293373,function
202,22,the,7.73,3,14.620333204964604,function
202,23,United,5.47,6,17.177024540968702,content
202,24,States,5.52,6,33.13457513911751,content
203,0,john,5.38,4,15.367077747427299,content
203,1,Fitzgerald,3.64,10,14.762258791901422,content
203,2,Kennedy,4.28,7,18.82971315028357,content
203,3,May,5.98,3,15.078921503837266,content
203,4,29,5.08,2,14.274159646001909,content
203,5,1917,3.87,4,15.597910109692947,content
203,6,November,5.1,8,15.250934423646626,content
203,7,22,5.08,2,13.807569338349902,content
203,8,1963,4.25,4,15.326503600435744,content
203,9,also,6.19,4,15.933885785390082,content
203,10,known,5.39,5,16.82837580769479,content
203,11,as,6.77,2,16.985925674497192,function
203,12,JFK,3.44,3,29.3106688522752,content
203,13,was,6.82,3,14.36402952417557,function
203,14,the,7.73,3,16.17902985592993,function
203,15,35th,3.5,4,16.56492040035228,content
203,16,president,5.45,9,15.312289578307235,content
203,17,of,7.4,2,15.260921800147532,function
203,18,the,7.73,3,15.225637839496518,function
203,19,United,5.47,6,18.798391669908437,content
203,20,States,5.52,6,16.487253035222633,content
203,21,of,7.4,2,15.844497458638834,function
203,22,America,5.22,7,29.82628247059035,content
204,0,he,6.69,2,15.874656336294137,function
204,1,participated,4.01,12,17.08364621671744,content
204,2,in,7.27,2,17.16730270568073,function
204,3,various,5.12,7,18.0517585722035,content
204,4,commands,3.96,8,15.090762165383868,content
204,5,in,7.27,2,17.654899662239725,function
204,6,the,7.73,3,16.243356870797445,function
204,7,Pacific,4.59,7,14.123751874724537,content
204,8,Theater,4.35,7,15.501591570042532,content
204,9,and,7.41,3,17.094042223996794,function
204,10,earned,4.55,6,13.992324108796385,content
204,11,the,7.73,3,17.15005903717462,function
204,12,rank,4.44,4,14.528544000407313,content
204,13,of,7.4,2,14.220407500370642,function
204,14,lieutenant,4.44,10,16.972315655438514,content
204,15,commanding,3.84,10,13.979228661829088,content
204,16,a,7.36,1,17.67517435298464,function
204,17,patrol,4.14,6,16.737491919811642,content
204,18,torpedo,3.44,7,17.29490282573128,content
204,19,boat,4.71,4,16.664320869106152,content
204,20,or,6.54,2,17.372171191110922,function
204,21,PT,4.04,2,17.7564932537574,content
204,22,boat,4.71,4,34.28648879323367,content
205,0,in,7.27,2,15.644847614766425,function
205,1,this,6.82,4,16.328522679504708,function
205,2,he,6.69,2,14.80115163649814,function
205,3,was,6.82,3,14.999863143027444,function
205,4,assisted,4.1,8,12.13449046594874,content
205,5,by,6.66,2,16.014021445524907,function
205,6,his,6.51,3,16.506135354426164,function
205,7,son,5.28,3,18.146783802319426,content
205,8,William,4.88,7,32.60937314405145,content
206,0,ronald,3.91,6,15.608231820467129,content
206,1,Wilson,4.53,6,17.636591077159473,content
206,2,Reagan,3.95,6,16.61329017694214,content
206,3,February,5.03,8,14.256580267361315,content
206,4,6,5.59,1,14.702009829651162,content
206,5,1911,3.82,4,17.494898010766622,content
206,6,June,5.21,4,14.463817985789793,content
206,7,5,5.75,1,14.791429801210167,content
206,8,2004,4.59,4,16.54790650066772,content
206,9,was,6.82,3,15.866844196361345,function
206,10,the,7.73,3,16.973804337264383,function
206,11,40th,3.39,4,17.9083814516934,content
206,12,President,5.45,9,14.673075468470003,content
206,13,of,7.4,2,15.14336133932375,function
206,14,the,7.73,3,14.894803757129578,function
206,15,United,5.47,6,17.716022296356368,content
206,16,States,5.52,6,15.354450093270348,content
206,17,1981,4.4,4,15.522016229659,content
206,18,1989,4.46,4,15.916267882635696,content
206,19,and,7.41,3,17.270082289558758,function
206,20,the,7.73,3,16.396696602306726,function
206,21,33rd,2.1,4,15.618622324301656,content
206,22,Governor,4.71,8,13.648979320475082,content
206,23,of,7.4,2,16.085185114729526,function
206,24,California,5.0,10,15.820340087568042,content
206,25,1967,4.28,4,14.594034993855871,content
206,26,1975,4.35,4,31.366748960564216,content
207,0,before,5.93,6,17.834821032266362,function
207,1,entering,4.42,8,14.647395019043168,content
207,2,politics,4.87,8,15.426444782643934,content
207,3,Reagan,3.95,6,14.87799486076485,content
207,4,was,6.82,3,13.727176392169383,function
207,5,also,6.19,4,18.00163319671363,content
207,6,a,7.36,1,18.331568841712464,function
207,7,broadcaster,3.63,11,17.113817477123604,content
207,8,film,5.2,4,19.178610914435932,content
207,9,actor,4.65,5,16.60798760785074,content
207,10,and,7.41,3,17.308677948134786,function
207,11,head,5.51,4,18.30511928587097,content
207,12,of,7.4,2,16.070243262022565,function
207,13,the,7.73,3,17.001643512924847,function
207,14,Screen,4.85,6,17.293275181923512,content
207,15,Actors,4.4,6,16.34020924459614,content
207,16,Guild,3.93,5,29.77308617288667,content
208,0,he,6.69,2,16.06556395805789,function
208,1,remained,4.62,8,15.325291466712464,content
208,2,in,7.27,2,18.37990972521698,function
208,3,Hollywood,4.52,9,16.031181186497395,content
208,4,for,7.01,3,16.53827684808061,function
208,5,the,7.73,3,16.539555023141823,function
208,6,duration,4.14,8,15.27989767791313,content
208,7,of,7.4,2,15.878753650968292,function
208,8,the,7.73,3,17.568014027023832,function
208,9,war,5.46,3,17.121399848234844,content
208,10,attaining,3.18,9,16.444804965267277,content
208,11,the,7.73,3,17.62762871725771,function
208,12,rank,4.44,4,13.214300737655972,content
208,13,of,7.4,2,14.68141869082866,function
208,14,captain,4.89,7,34.23785072370846,content
209,0,bush,4.49,4,18.47401863176911,content
209,1,was,6.82,3,14.895289436135615,function
209,2,elected,4.63,7,15.691091685791623,content
209,3,to,7.43,2,15.752969667710854,function
209,4,a,7.36,1,15.627934152949972,function
209,5,second,5.63,6,17.6900364057416,content
209,6,term,5.23,4,15.662779213875984,content
209,7,in,7.27,2,16.834721279581025,function
209,8,the,7.73,3,16.694716394889042,function
209,9,2004,4.59,4,16.826215705599953,content
209,10,election,5.08,8,33.736658882564065,content
210,0,in,7.27,2,16.069049014494972,function
210,1,1966,4.27,4,15.105808583542554,content
210,2,he,6.69,2,15.084982172453671,function
210,3,was,6.82,3,15.112217345044305,function
210,4,elected,4.63,7,16.588175206471345,content
210,5,the,7.73,3,17.32813262560039,function
210,6,33rd,2.1,4,16.219331582402514,content
210,7,Governor,4.71,8,13.926676267170242,content
210,8,of,7.4,2,15.81163914129559,function
210,9,California,5.0,10,15.046719472289714,content
210,10,defeating,3.65,9,16.535655832481464,content
210,11,twoterm,0.0,7,46.35719433363041,content
210,12,incumbent,3.77,9,16.798226561067935,content
210,13,Pat,4.24,3,15.65917858509752,content
210,14,Brown,5.01,5,15.015803870970615,content
210,15,he,6.69,2,14.156746402327265,function
210,16,was,6.82,3,14.986398965256695,function
210,17,reelected,2.95,9,14.682246959275215,content
210,18,in,7.27,2,15.075366278478631,function
210,19,1970,4.31,4,16.18958271138687,content
210,20,defeating,3.65,9,16.975628729224734,content
210,21,Jesse,4.04,5,17.01854734371285,content
210,22,Unruh,2.05,5,48.48575481029905,content
210,23,but,6.63,3,17.180288083751478,function
210,24,chose,4.55,5,15.130735061028007,content
210,25,not,6.69,3,15.960570613497955,function
210,26,to,7.43,2,16.264327747313054,function
210,27,seek,4.61,4,14.803344759261943,content
210,28,a,7.36,1,16.679459469965703,function
210,29,third,5.32,5,17.226053355076672,content
210,30,term,5.23,4,32.15763525812796,content
211,0,klaas,2.23,5,45.34719801128382,content
211,1,born,5.09,4,17.40232731704381,content
211,2,August,5.1,6,13.85266731698975,content
211,3,23,5.08,2,14.681363656380384,content
211,4,1983,4.41,4,14.309028096568438,content
211,5,in,7.27,2,16.44258845286296,function
211,6,Rockford,3.16,8,34.67857896825432,content
211,7,Illinois,4.44,8,15.622763666534432,content
211,8,is,7.07,2,15.235641726331906,function
211,9,an,6.53,2,15.409388231261964,function
211,10,American,5.49,8,16.776233419675602,content
211,11,soccer,4.48,6,14.013821940154237,content
211,12,defensive,4.38,9,16.36614422834625,content
211,13,midfielder,3.86,10,15.723992654832282,content
211,14,who,6.34,3,14.565320770467816,function
211,15,currently,5.08,9,15.446565376933675,content
211,16,plays,4.84,5,14.31377069014863,content
211,17,for,7.01,3,17.635533039891364,function
211,18,the,7.73,3,15.985099467094612,function
211,19,Seattle,4.39,7,14.493000001988195,content
211,20,Sounders,2.77,8,30.117517891561427,content
211,21,of,7.4,2,16.069802986436354,function
211,22,the,7.73,3,15.294670299691642,function
211,23,USL,2.65,3,13.62040130734651,content
211,24,First,6.11,5,12.175001323324777,content
211,25,Division,4.86,8,32.5753769894901,content
212,0,jack,4.82,4,16.90751534431582,content
212,1,Kerouac,2.62,7,44.87541107585335,content
212,2,March,5.26,5,14.596395971686915,content
212,3,12,5.32,2,15.11557307052794,content
212,4,1922,3.91,4,15.581941864525637,content
212,5,October,5.11,7,15.937054393749577,content
212,6,21,5.08,2,14.67253062743207,content
212,7,1969,4.3,4,15.213619691854225,content
212,8,was,6.82,3,15.171770121523872,function
212,9,an,6.53,2,16.646019163331935,function
212,10,American,5.49,8,15.611891611277489,content
212,11,novelist,3.61,8,16.245987517425043,content
212,12,writer,4.69,6,15.771926283419557,content
212,13,poet,4.21,4,15.248268004627649,content
212,14,artist,4.8,6,18.437247365153436,content
212,15,and,7.41,3,17.103744797227872,function
212,16,part,5.78,4,17.97860678355491,content
212,17,of,7.4,2,15.128749693306446,function
212,18,the,7.73,3,15.888538775871783,function
212,19,Beat,5.01,4,13.462397406345831,content
212,20,Generation,4.82,10,32.521379940564,content
213,0,bill,5.15,4,15.871848203570849,content
213,1,Billy,4.33,5,12.77640676719633,content
213,2,Boucher,2.78,7,29.87561122244142,content
213,3,b,5.35,1,15.779719161295453,content
213,4,November,5.1,8,13.504036469911528,content
213,5,10,5.32,2,13.377516400908396,content
213,6,1899,3.73,4,15.336661583726306,content
213,7,in,7.27,2,16.908095957745132,function
213,8,Ottawa,3.98,6,14.3666065122161,content
213,9,Ontario,4.21,7,15.596863079314494,content
213,10,Canada,4.97,6,16.837984822363797,content
213,11,died,5.2,4,14.32218820901246,content
213,12,November,5.1,8,13.811070905121468,content
213,13,10,5.32,2,13.85336075103803,content
213,14,1958,4.21,4,14.941387665872881,content
213,15,was,6.82,3,13.479569530069181,function
213,16,a,7.36,1,16.710786453785666,function
213,17,Canadian,4.7,8,16.45269690515007,content
213,18,professional,5.05,12,15.441764997182792,content
213,19,ice,5.0,3,16.47987291570881,content
213,20,hockey,4.42,6,13.754963285103987,content
213,21,rightwinger,1.12,11,40.47185721426544,content
213,22,who,6.34,3,13.092176545208893,function
213,23,played,5.23,6,14.986211848132557,content
213,24,in,7.27,2,16.92098227380898,function
213,25,the,7.73,3,15.824415388462887,function
213,26,National,5.51,8,17.0135337054749,content
213,27,Hockey,4.42,6,13.580125722236854,content
213,28,League,5.13,6,15.9679149606204,content
213,29,for,7.01,3,17.79200560736876,function
213,30,the,7.73,3,16.145739518167716,function
213,31,Montreal,4.07,8,15.695914079321817,content
213,32,Canadiens,3.07,9,16.134413428712495,content
213,33,Boston,4.67,6,15.421216510057704,content
213,34,Bruins,3.57,6,14.394101722574838,content
213,35,and,7.41,3,16.811818693930928,function
213,36,New,6.25,3,14.916318098821911,content
213,37,York,5.37,4,16.636305583211204,content
213,38,Americans,4.83,9,33.90460613250703,content
214,0,dr,5.24,2,17.00248553998347,content
214,1,Benjamin,4.16,8,13.899523646252021,content
214,2,Franklin,4.21,8,16.663924621078564,content
214,3,January,5.09,7,16.357627647475525,content
214,4,17,5.32,2,14.0104854767275,content
214,5,1706,2.41,4,31.844621330112822,content
214,6,April,5.19,5,15.764455357066076,content
214,7,17,5.32,2,13.858745871801846,content
214,8,1790,2.89,4,15.069727999252743,content
214,9,was,6.82,3,16.04576944287418,function
214,10,an,6.53,2,18.70159433055802,function
214,11,American,5.49,8,17.040624412638806,content
214,12,publisher,4.13,9,14.701163675008917,content
214,13,journalist,4.38,10,16.79095926217308,content
214,14,author,4.95,6,15.785728923047202,content
214,15,philanthropist,3.12,14,16.741305807077175,content
214,16,abolitionist,2.74,12,16.753729833775505,content
214,17,public,5.57,6,18.402853586703287,content
214,18,servant,4.09,7,14.445001707924195,content
214,19,statesman,3.46,9,15.61740331127234,content
214,20,scientist,4.21,9,14.290250342816632,content
214,21,librarian,3.59,9,14.801058077936071,content
214,22,diplomat,3.69,8,15.478449584542433,content
214,23,poet,4.21,4,14.855602719622512,content
214,24,musician,4.01,8,14.965038720019535,content
214,25,philosopher,3.72,11,13.011139695983545,content
214,26,economist,3.87,9,16.68888962267781,content
214,27,and,7.41,3,17.647343432491414,function
214,28,inventor,3.59,8,32.21367683680751,content
215,0,in,7.27,2,16.725244003347797,function
215,1,1775,2.79,4,15.9591644833445,content
215,2,Franklin,4.21,8,17.73252162394954,content
215,3,became,5.15,6,13.308375247677928,content
215,4,the,7.73,3,18.032895515056868,function
215,5,first,6.11,5,18.61743977983783,content
215,6,United,5.47,6,17.360853356822943,content
215,7,States,5.52,6,15.210120876805071,content
215,8,Postmaster,3.14,10,13.65694005341822,content
215,9,General,5.47,7,34.510952293972565,content
216,0,then,6.07,4,18.203510559880016,function
216,1,he,6.69,2,15.290264792107141,function
216,2,went,5.5,4,15.755810821103108,content
216,3,on,6.91,2,15.390397219023088,function
216,4,to,7.43,2,15.67191355642861,function
216,5,a,7.36,1,16.30355079859943,function
216,6,public,5.57,6,16.06477834130875,content
216,7,grammar,4.17,7,13.9034063265779,content
216,8,school,5.71,6,16.671235947532047,content
216,9,for,7.01,3,15.871420310735502,function
216,10,three,5.78,5,15.508338793401181,content
216,11,years,5.96,5,29.377116069262556,content
217,0,caspar,2.86,6,33.720162306693304,content
217,1,Willard,3.31,7,19.14308205049009,content
217,2,Weinberger,2.45,10,34.210117489360925,content
217,3,born,5.09,4,18.44580797358278,content
217,4,August,5.1,6,14.575462243423894,content
217,5,18,5.32,2,15.591684337731714,content
217,6,1917,3.87,4,15.682781484101932,content
217,7,is,7.07,2,15.982994399448051,function
217,8,best,5.84,4,16.127825805253845,content
217,9,known,5.39,5,17.949424767356508,content
217,10,as,6.77,2,16.596177215250687,function
217,11,United,5.47,6,18.20325464969553,content
217,12,States,5.52,6,14.717251620101228,content
217,13,Secretary,4.95,9,13.372194569760099,content
217,14,of,7.4,2,17.864657958399246,function
217,15,Defense,4.93,7,16.16764047685919,content
217,16,under,5.73,5,15.332063455572838,function
217,17,President,5.45,9,15.878084982421738,content
217,18,Ronald,3.91,6,16.54248423165132,content
217,19,Reagan,3.95,6,15.707412151427901,content
217,20,from,6.63,4,17.164541352238476,function
217,21,1981,4.4,4,15.277461027715706,content
217,22,through,5.87,7,16.660077713144066,function
217,23,1987,4.45,4,15.213593550491293,content
217,24,and,7.41,3,17.074322005318262,function
217,25,for,7.01,3,16.03658006587328,function
217,26,his,6.51,3,16.21955584777924,function
217,27,related,5.1,7,14.692506756295087,content
217,28,roles,4.44,5,14.070829373401034,content
217,29,in,7.27,2,16.091723207184724,function
217,30,the,7.73,3,16.891494816422647,function
217,31,Strategic,4.43,9,16.13022255547627,content
217,32,Defense,4.93,7,16.043502023605207,content
217,33,Initiative,4.36,10,19.11837295907533,content
217,34,program,5.27,7,15.460493219931148,content
217,35,popularly,3.18,9,15.591842561770507,content
217,36,known,5.39,5,18.928612805558135,content
217,37,as,6.77,2,16.02013164514476,function
217,38,Star,5.19,4,15.868297105795834,content
217,39,Wars,4.59,4,15.600039942841232,content
217,40,and,7.41,3,17.803008369440363,function
217,41,in,7.27,2,14.709843983363266,function
217,42,the,7.73,3,17.266397733246674,function
217,43,IranContra,0.0,10,46.42185705863241,content
217,44,Affair,4.3,6,36.11345361404325,content
218,0,weinberger,2.45,10,33.9666313315754,content
218,1,moved,5.01,5,15.713351744258098,content
218,2,to,7.43,2,18.100992389631298,function
218,3,Washington,5.08,10,18.419564796922323,content
218,4,in,7.27,2,16.70389889258391,function
218,5,January,5.09,7,17.241332293779326,content
218,6,1970,4.31,4,15.577177257166133,content
218,7,to,7.43,2,15.71481703644345,function
218,8,become,5.4,6,17.336533634129733,content
218,9,chairman,4.8,8,18.773895836980746,content
218,10,of,7.4,2,17.316411663978787,function
218,11,the,7.73,3,17.399594856686903,function
218,12,Federal,5.13,7,17.583635555167003,content
218,13,Trade,5.12,5,17.36111201872984,content
218,14,Commission,4.91,10,16.430313019174974,content
218,15,subsequently,4.23,12,16.416971293051642,content
218,16,serving,4.62,7,16.421646469432694,content
218,17,as,6.77,2,17.938706808554738,function
218,18,deputy,4.55,6,17.931544075111603,content
218,19,director,5.15,8,17.916566450013264,content
218,20,197072,0.0,6,48.29091084962235,content
218,21,and,7.41,3,17.511556938259798,function
218,22,director,5.15,8,17.616709882719732,content
218,23,197273,0.0,6,48.57681618427789,content
218,24,of,7.4,2,17.124351070523648,function
218,25,the,7.73,3,18.25201379500695,function
218,26,Office,5.4,6,14.529507103252145,content
218,27,of,7.4,2,17.20111862242398,function
218,28,Management,5.13,10,13.418755088862884,content
218,29,and,7.41,3,16.923855072008994,function
218,30,Budget,4.82,6,16.513983266750333,content
218,31,and,7.41,3,16.387827800967035,function
218,32,as,6.77,2,18.62222364925423,function
218,33,Secretary,4.95,9,16.121882084840028,content
218,34,of,7.4,2,18.652682464652635,function
218,35,Health,5.44,6,15.482608812970899,content
218,36,Education,5.28,9,17.981827674640268,content
218,37,and,7.41,3,18.416920391682655,function
218,38,Welfare,4.43,7,14.319435110737448,content
218,39,197375,0.0,6,46.617115153532396,content
219,0,mildred,3.2,7,16.62105003414907,content
219,1,Bailey,4.06,6,14.639353110288823,content
219,2,February,5.03,8,14.178530412816153,content
219,3,27,5.08,2,13.502850477551178,content
219,4,1907,3.79,4,14.35814909337727,content
219,5,December,5.07,8,16.58339684049977,content
219,6,12,5.32,2,14.106669181979637,content
219,7,1951,4.15,4,16.542912124486666,content
219,8,was,6.82,3,13.394867386588643,function
219,9,a,7.36,1,17.25468777851473,function
219,10,popular,5.07,7,15.832244038730162,content
219,11,American,5.49,8,16.34593833066168,content
219,12,singer,4.52,6,14.645943485469887,content
219,13,during,5.72,6,15.808730570704197,function
219,14,the,7.73,3,16.384682582248054,function
219,15,1930s,2.31,5,32.910119893545854,content
220,0,recep,2.66,5,33.03772276531882,content
220,1,Tayyip,2.58,6,46.38996046827279,content
220,2,Erdogan,3.24,7,49.874719719336056,content
220,3,born,5.09,4,17.537723066692667,content
220,4,February,5.03,8,13.874609551517432,content
220,5,26,5.08,2,13.717875570410722,content
220,6,1954,4.18,4,15.084100245420046,content
220,7,became,5.15,6,14.150421568359135,content
220,8,prime,4.81,5,17.101123781628722,content
220,9,minister,5.04,8,14.359114947944516,content
220,10,of,7.4,2,14.825372297184451,function
220,11,Turkey,4.56,6,12.596724797019695,content
220,12,on,6.91,2,17.623041595993897,function
220,13,March,5.26,5,16.09076560778472,content
220,14,14,5.32,2,14.34905602666085,content
220,15,2003,4.58,4,32.328185637474384,content
221,0,his,6.51,3,17.141175101361654,function
221,1,fan,4.92,3,16.462143568196662,content
221,2,mail,4.72,4,17.107749929201166,content
221,3,jumped,4.25,6,16.48317223088296,content
221,4,to,7.43,2,15.634894634795693,function
221,5,thousands,4.77,9,15.10533528728738,content
221,6,of,7.4,2,15.333655326989224,function
221,7,letters,4.66,7,14.101623898933925,content
221,8,a,7.36,1,16.324890405918488,function
221,9,week,5.56,4,31.896056525471664,content
222,0,john,5.38,4,15.074374282548453,content
222,1,W,5.21,1,16.868300548196686,content
222,2,DuarteOctober,0.0,13,81.91190383224455,content
222,3,2,6.0,1,15.317429795776222,content
222,4,1919,3.89,4,15.025871047421521,content
222,5,December,5.07,8,16.49416536192611,content
222,6,23,5.08,2,13.71932435226159,content
222,7,2004,4.59,4,15.788081645711006,content
222,8,was,6.82,3,14.665733873069971,function
222,9,a,7.36,1,17.02567568062581,function
222,10,British,5.18,7,18.63603729577153,content
222,11,composer,3.85,8,14.543743139159965,content
222,12,and,7.41,3,16.363263174978997,function
222,13,classical,4.26,9,14.817356529793038,content
222,14,guitarist,3.63,9,31.112703068015705,content
223,0,the,7.73,3,17.378099777051464,function
223,1,following,5.46,9,15.030381120457747,content
223,2,year,5.96,4,15.189637055156707,content
223,3,he,6.69,2,16.690861231787302,function
223,4,was,6.82,3,14.564016454043673,function
223,5,elected,4.63,7,15.472461836569993,content
223,6,House,5.71,5,18.120441563652072,content
223,7,Minority,4.41,8,18.813151908936085,content
223,8,Whip,4.01,4,32.14965801485034,content
224,0,john,5.38,4,15.20094938599986,content
224,1,Fitzgerald,3.64,10,15.442646924216417,content
224,2,Kennedy,4.28,7,17.284799876888993,content
224,3,Jr,4.55,2,16.63547181131982,content
224,4,often,5.41,5,16.629052042928414,content
224,5,referred,4.61,8,15.47985021125106,content
224,6,to,7.43,2,17.239373067420697,function
224,7,as,6.77,2,17.24400421624313,function
224,8,John,5.38,4,15.931561955811622,content
224,9,F,5.08,1,15.823624268268917,content
224,10,Kennedy,4.28,7,16.25495813249405,content
224,11,Jr,4.55,2,17.34255440277114,content
224,12,JFK,3.44,3,30.343229298414983,content
224,13,Jr,4.55,2,17.289707573814017,content
224,14,or,6.54,2,18.093056422189886,function
224,15,JohnJohn,0.0,8,47.14564810858036,content
224,16,November,5.1,8,14.281629196494181,content
224,17,25,5.08,2,13.965071050010062,content
224,18,1960,4.23,4,15.590733617637744,content
224,19,July,5.17,4,14.221162848173233,content
224,20,16,5.32,2,14.89804115854942,content
224,21,1999,4.55,4,14.813809559601642,content
224,22,was,6.82,3,15.098213829680452,function
224,23,an,6.53,2,17.02141188674562,function
224,24,American,5.49,8,15.322875454433143,content
224,25,lawyer,4.67,6,15.204949014528326,content
224,26,journalist,4.38,10,16.042357307081065,content
224,27,and,7.41,3,18.346429518608215,function
224,28,publisher,4.13,9,32.714703574607086,content
225,0,sir,5.06,3,17.032149107604287,content
225,1,Henry,4.74,5,16.41282444737404,content
225,2,Edward,4.52,6,17.061449447866483,content
225,3,Bolte,1.99,5,33.645816270517116,content
225,4,20,5.08,2,15.730606419653862,content
225,5,May,5.98,3,15.336573528609064,content
225,6,1908,3.8,4,14.879974725041583,content
225,7,4,5.78,1,15.015703433102512,content
225,8,January,5.09,7,15.544914687725477,content
225,9,1990,4.47,4,15.485152780342462,content
225,10,Australian,4.93,10,16.73340561202714,content
225,11,politician,4.16,10,15.726981025373673,content
225,12,was,6.82,3,16.199109174383462,function
225,13,the,7.73,3,18.574039613927297,function
225,14,longest,4.22,7,18.354896568475493,content
225,15,serving,4.62,7,19.03512510089049,content
225,16,Premier,4.56,7,17.123379712511575,content
225,17,of,7.4,2,17.244045492079337,function
225,18,the,7.73,3,15.647121913341435,function
225,19,state,5.78,5,17.491546412866608,content
225,20,of,7.4,2,14.370875809541117,function
225,21,Victoria,4.44,8,32.348761641823614,content
226,0,elizabeth,4.47,9,14.288291116458003,content
226,1,Rogers,4.09,6,16.49710557732526,content
226,2,May,5.98,3,14.577519155928213,content
226,3,18,5.32,2,15.213065219787843,content
226,4,1934,4.01,4,14.227406506330155,content
226,5,November,5.1,8,15.572286070575595,content
226,6,6,5.59,1,13.456371134259598,content
226,7,2004,4.59,4,16.00705133265074,content
226,8,was,6.82,3,14.331667892728017,function
226,9,an,6.53,2,16.216754594361987,function
226,10,American,5.49,8,15.250809220276798,content
226,11,actress,4.45,7,33.05598732284045,content
227,0,stephen,4.5,7,17.127644882252973,content
227,1,Harriman,2.76,8,51.87484355234034,content
227,2,Long,5.81,4,19.48703221774243,content
227,3,December,5.07,8,14.51915512353141,content
227,4,30,4.93,2,14.889949718791625,content
227,5,1784,2.85,4,15.86622505881824,content
227,6,September,5.15,9,15.337975531178898,content
227,7,4,5.78,1,14.069259515763958,content
227,8,1864,3.45,4,15.975362497333363,content
227,9,was,6.82,3,15.842645549454344,function
227,10,a,7.36,1,17.723311609030535,function
227,11,US,6.04,2,19.342130643015086,content
227,12,engineer,4.5,8,13.7189872662659,content
227,13,explorer,3.85,8,13.9223822043435,content
227,14,and,7.41,3,17.235145045931883,function
227,15,military,5.2,8,19.605270978141217,content
227,16,officer,5.03,7,34.15472256544862,content
228,0,josiah,3.12,6,15.425773362374965,content
228,1,Wedgwood,2.65,8,50.76092292959159,content
228,2,July,5.17,4,15.283379982627801,content
228,3,12,5.32,2,14.085202995429544,content
228,4,1730,2.52,4,18.331311555666773,content
228,5,January,5.09,7,14.969768930848865,content
228,6,3,5.91,1,15.60426934019125,content
228,7,1795,2.92,4,15.348598555557391,content
228,8,was,6.82,3,15.131223491756456,function
228,9,an,6.53,2,17.695618274658003,function
228,10,English,5.19,7,16.87907904489156,content
228,11,potter,4.11,6,15.01769843185252,content
228,12,credited,3.88,8,16.24463091827504,content
228,13,with,6.85,4,15.01865327953011,function
228,14,the,7.73,3,16.410964283022306,function
228,15,industrialisation,2.7,17,32.84273296335418,content
228,16,of,7.4,2,14.132644065704747,function
228,17,the,7.73,3,17.108999211177032,function
228,18,manufacture,3.98,11,14.38857076052309,content
228,19,of,7.4,2,14.830980307463786,function
228,20,pottery,3.7,7,33.131628044412324,content
229,0,julius,3.66,6,18.345729205253903,content
229,1,Henry,4.74,5,15.987143996848069,content
229,2,Marx,3.68,4,17.041601274095708,content
229,3,known,5.39,5,16.44090027116209,content
229,4,as,6.77,2,16.272346266426883,function
229,5,Groucho,2.59,7,49.44375183419196,content
229,6,Marx,3.68,4,15.516558188251217,content
229,7,October,5.11,7,15.69033771385024,content
229,8,2,6.0,1,15.399402230622265,content
229,9,1890,3.65,4,16.020929644644767,content
229,10,August,5.1,6,14.972981566766983,content
229,11,19,5.32,2,14.420624199060297,content
229,12,1977,4.37,4,14.982487391845472,content
229,13,was,6.82,3,14.198144690181755,function
229,14,an,6.53,2,16.165334533476422,function
